,bpd,committee_size,extension,latency,minerblocksize
56094,83.0,128.0,syncorazor,5.0,20.0
56095,116.0,128.0,syncorazor,5.0,20.0
56096,54.0,128.0,syncorazor,5.0,20.0
56097,23.0,128.0,syncorazor,5.0,20.0
56098,131.0,128.0,syncorazor,5.0,20.0
56099,84.0,128.0,syncorazor,5.0,20.0
56100,128.0,128.0,syncorazor,5.0,20.0
56101,84.0,128.0,syncorazor,5.0,20.0
56102,22.0,128.0,syncorazor,5.0,20.0
56103,7.0,128.0,syncorazor,5.0,20.0
56104,54.0,128.0,syncorazor,5.0,20.0
56105,80.0,128.0,syncorazor,5.0,20.0
56106,69.0,128.0,syncorazor,5.0,20.0
56107,119.0,128.0,syncorazor,5.0,20.0
56108,69.0,128.0,syncorazor,5.0,20.0
56109,67.0,128.0,syncorazor,5.0,20.0
56110,53.0,128.0,syncorazor,5.0,20.0
56111,81.0,128.0,syncorazor,5.0,20.0
56112,23.0,128.0,syncorazor,5.0,20.0
56113,83.0,128.0,syncorazor,5.0,20.0
56114,52.0,128.0,syncorazor,5.0,20.0
56115,119.0,128.0,syncorazor,5.0,20.0
56116,84.0,128.0,syncorazor,5.0,20.0
56117,56.0,128.0,syncorazor,5.0,20.0
56118,82.0,128.0,syncorazor,5.0,20.0
56119,52.0,128.0,syncorazor,5.0,20.0
56120,21.0,128.0,syncorazor,5.0,20.0
56121,20.0,128.0,syncorazor,5.0,20.0
56122,79.0,128.0,syncorazor,5.0,20.0
56123,53.0,128.0,syncorazor,5.0,20.0
56124,19.0,128.0,syncorazor,5.0,20.0
56125,131.0,128.0,syncorazor,5.0,20.0
56126,9.0,128.0,syncorazor,5.0,20.0
56127,53.0,128.0,syncorazor,5.0,20.0
56128,15.0,128.0,syncorazor,5.0,20.0
56129,11.0,128.0,syncorazor,5.0,20.0
56130,78.0,128.0,syncorazor,5.0,20.0
56131,84.0,128.0,syncorazor,5.0,20.0
56132,120.0,128.0,syncorazor,5.0,20.0
56133,17.0,128.0,syncorazor,5.0,20.0
56134,128.0,128.0,syncorazor,5.0,20.0
56135,15.0,128.0,syncorazor,5.0,20.0
56136,117.0,128.0,syncorazor,5.0,20.0
56137,19.0,128.0,syncorazor,5.0,20.0
56138,109.0,128.0,syncorazor,5.0,20.0
56139,53.0,128.0,syncorazor,5.0,20.0
56140,16.0,128.0,syncorazor,5.0,20.0
56141,57.0,128.0,syncorazor,5.0,20.0
56142,131.0,128.0,syncorazor,5.0,20.0
56143,84.0,128.0,syncorazor,5.0,20.0
56144,52.0,128.0,syncorazor,5.0,20.0
56145,69.0,128.0,syncorazor,5.0,20.0
56146,17.0,128.0,syncorazor,5.0,20.0
56147,54.0,128.0,syncorazor,5.0,20.0
56148,6.0,128.0,syncorazor,5.0,20.0
56149,82.0,128.0,syncorazor,5.0,20.0
56150,108.0,128.0,syncorazor,5.0,20.0
56151,110.0,128.0,syncorazor,5.0,20.0
56152,57.0,128.0,syncorazor,5.0,20.0
56153,83.0,128.0,syncorazor,5.0,20.0
56154,80.0,128.0,syncorazor,5.0,20.0
56155,84.0,128.0,syncorazor,5.0,20.0
56156,129.0,128.0,syncorazor,5.0,20.0
56157,81.0,128.0,syncorazor,5.0,20.0
56158,119.0,128.0,syncorazor,5.0,20.0
56159,57.0,128.0,syncorazor,5.0,20.0
56160,60.0,128.0,syncorazor,5.0,20.0
56161,119.0,128.0,syncorazor,5.0,20.0
56162,84.0,128.0,syncorazor,5.0,20.0
56163,11.0,128.0,syncorazor,5.0,20.0
56164,9.0,128.0,syncorazor,5.0,20.0
56165,54.0,128.0,syncorazor,5.0,20.0
56166,130.0,128.0,syncorazor,5.0,20.0
56167,54.0,128.0,syncorazor,5.0,20.0
56168,51.0,128.0,syncorazor,5.0,20.0
56169,55.0,128.0,syncorazor,5.0,20.0
56170,67.0,128.0,syncorazor,5.0,20.0
56171,83.0,128.0,syncorazor,5.0,20.0
56172,107.0,128.0,syncorazor,5.0,20.0
56173,118.0,128.0,syncorazor,5.0,20.0
56174,55.0,128.0,syncorazor,5.0,20.0
56175,116.0,128.0,syncorazor,5.0,20.0
56176,115.0,128.0,syncorazor,5.0,20.0
56177,115.0,128.0,syncorazor,5.0,20.0
56178,8.0,128.0,syncorazor,5.0,20.0
56179,111.0,128.0,syncorazor,5.0,20.0
56180,118.0,128.0,syncorazor,5.0,20.0
56181,52.0,128.0,syncorazor,5.0,20.0
56182,110.0,128.0,syncorazor,5.0,20.0
56183,18.0,128.0,syncorazor,5.0,20.0
56184,58.0,128.0,syncorazor,5.0,20.0
56185,111.0,128.0,syncorazor,5.0,20.0
56186,15.0,128.0,syncorazor,5.0,20.0
56187,120.0,128.0,syncorazor,5.0,20.0
56188,67.0,128.0,syncorazor,5.0,20.0
56189,110.0,128.0,syncorazor,5.0,20.0
56190,110.0,128.0,syncorazor,5.0,20.0
56191,18.0,128.0,syncorazor,5.0,20.0
56192,68.0,128.0,syncorazor,5.0,20.0
56193,80.0,128.0,syncorazor,5.0,20.0
56194,118.0,128.0,syncorazor,5.0,20.0
56195,59.0,128.0,syncorazor,5.0,20.0
56196,16.0,128.0,syncorazor,5.0,20.0
56197,54.0,128.0,syncorazor,5.0,20.0
56198,58.0,128.0,syncorazor,5.0,20.0
56199,54.0,128.0,syncorazor,5.0,20.0
56200,83.0,128.0,syncorazor,5.0,20.0
56201,80.0,128.0,syncorazor,5.0,20.0
56202,52.0,128.0,syncorazor,5.0,20.0
56203,79.0,128.0,syncorazor,5.0,20.0
56204,118.0,128.0,syncorazor,5.0,20.0
56205,83.0,128.0,syncorazor,5.0,20.0
56206,117.0,128.0,syncorazor,5.0,20.0
56207,82.0,128.0,syncorazor,5.0,20.0
56208,129.0,128.0,syncorazor,5.0,20.0
56209,14.0,128.0,syncorazor,5.0,20.0
56210,85.0,128.0,syncorazor,5.0,20.0
56211,83.0,128.0,syncorazor,5.0,20.0
56212,116.0,128.0,syncorazor,5.0,20.0
56213,128.0,128.0,syncorazor,5.0,20.0
56214,79.0,128.0,syncorazor,5.0,20.0
56215,51.0,128.0,syncorazor,5.0,20.0
56216,66.0,128.0,syncorazor,5.0,20.0
56217,118.0,128.0,syncorazor,5.0,20.0
56218,20.0,128.0,syncorazor,5.0,20.0
56219,66.0,128.0,syncorazor,5.0,20.0
56220,12.0,128.0,syncorazor,5.0,20.0
56221,82.0,128.0,syncorazor,5.0,20.0
56222,113.0,128.0,syncorazor,5.0,20.0
56223,55.0,128.0,syncorazor,5.0,20.0
56224,19.0,128.0,syncorazor,5.0,20.0
56225,132.0,128.0,syncorazor,5.0,20.0
56226,86.0,128.0,syncorazor,5.0,20.0
56227,133.0,128.0,syncorazor,5.0,20.0
56228,81.0,128.0,syncorazor,5.0,20.0
56229,19.0,128.0,syncorazor,5.0,20.0
56230,9.0,128.0,syncorazor,5.0,20.0
56231,53.0,128.0,syncorazor,5.0,20.0
56232,79.0,128.0,syncorazor,5.0,20.0
56233,67.0,128.0,syncorazor,5.0,20.0
56234,123.0,128.0,syncorazor,5.0,20.0
56235,66.0,128.0,syncorazor,5.0,20.0
56236,64.0,128.0,syncorazor,5.0,20.0
56237,51.0,128.0,syncorazor,5.0,20.0
56238,78.0,128.0,syncorazor,5.0,20.0
56239,23.0,128.0,syncorazor,5.0,20.0
56240,81.0,128.0,syncorazor,5.0,20.0
56241,51.0,128.0,syncorazor,5.0,20.0
56242,120.0,128.0,syncorazor,5.0,20.0
56243,83.0,128.0,syncorazor,5.0,20.0
56244,57.0,128.0,syncorazor,5.0,20.0
56245,84.0,128.0,syncorazor,5.0,20.0
56246,53.0,128.0,syncorazor,5.0,20.0
56247,18.0,128.0,syncorazor,5.0,20.0
56248,21.0,128.0,syncorazor,5.0,20.0
56249,76.0,128.0,syncorazor,5.0,20.0
56250,53.0,128.0,syncorazor,5.0,20.0
56251,16.0,128.0,syncorazor,5.0,20.0
56252,132.0,128.0,syncorazor,5.0,20.0
56253,6.0,128.0,syncorazor,5.0,20.0
56254,51.0,128.0,syncorazor,5.0,20.0
56255,16.0,128.0,syncorazor,5.0,20.0
56256,9.0,128.0,syncorazor,5.0,20.0
56257,76.0,128.0,syncorazor,5.0,20.0
56258,87.0,128.0,syncorazor,5.0,20.0
56259,119.0,128.0,syncorazor,5.0,20.0
56260,17.0,128.0,syncorazor,5.0,20.0
56261,131.0,128.0,syncorazor,5.0,20.0
56262,13.0,128.0,syncorazor,5.0,20.0
56263,120.0,128.0,syncorazor,5.0,20.0
56264,20.0,128.0,syncorazor,5.0,20.0
56265,108.0,128.0,syncorazor,5.0,20.0
56266,54.0,128.0,syncorazor,5.0,20.0
56267,15.0,128.0,syncorazor,5.0,20.0
56268,57.0,128.0,syncorazor,5.0,20.0
56269,132.0,128.0,syncorazor,5.0,20.0
56270,83.0,128.0,syncorazor,5.0,20.0
56271,51.0,128.0,syncorazor,5.0,20.0
56272,64.0,128.0,syncorazor,5.0,20.0
56273,16.0,128.0,syncorazor,5.0,20.0
56274,52.0,128.0,syncorazor,5.0,20.0
56275,14.0,128.0,syncorazor,5.0,20.0
56276,85.0,128.0,syncorazor,5.0,20.0
56277,110.0,128.0,syncorazor,5.0,20.0
56278,109.0,128.0,syncorazor,5.0,20.0
56279,56.0,128.0,syncorazor,5.0,20.0
56280,83.0,128.0,syncorazor,5.0,20.0
56281,79.0,128.0,syncorazor,5.0,20.0
56282,83.0,128.0,syncorazor,5.0,20.0
56283,133.0,128.0,syncorazor,5.0,20.0
56284,81.0,128.0,syncorazor,5.0,20.0
56285,119.0,128.0,syncorazor,5.0,20.0
56286,59.0,128.0,syncorazor,5.0,20.0
56287,58.0,128.0,syncorazor,5.0,20.0
56288,118.0,128.0,syncorazor,5.0,20.0
56289,85.0,128.0,syncorazor,5.0,20.0
56290,10.0,128.0,syncorazor,5.0,20.0
56291,5.0,128.0,syncorazor,5.0,20.0
56292,53.0,128.0,syncorazor,5.0,20.0
56293,134.0,128.0,syncorazor,5.0,20.0
56294,51.0,128.0,syncorazor,5.0,20.0
56295,52.0,128.0,syncorazor,5.0,20.0
56296,54.0,128.0,syncorazor,5.0,20.0
56297,66.0,128.0,syncorazor,5.0,20.0
56298,82.0,128.0,syncorazor,5.0,20.0
56299,110.0,128.0,syncorazor,5.0,20.0
56300,120.0,128.0,syncorazor,5.0,20.0
56301,53.0,128.0,syncorazor,5.0,20.0
56302,117.0,128.0,syncorazor,5.0,20.0
56303,119.0,128.0,syncorazor,5.0,20.0
56304,122.0,128.0,syncorazor,5.0,20.0
56305,12.0,128.0,syncorazor,5.0,20.0
56306,108.0,128.0,syncorazor,5.0,20.0
56307,122.0,128.0,syncorazor,5.0,20.0
56308,53.0,128.0,syncorazor,5.0,20.0
56309,108.0,128.0,syncorazor,5.0,20.0
56310,17.0,128.0,syncorazor,5.0,20.0
56311,59.0,128.0,syncorazor,5.0,20.0
56312,108.0,128.0,syncorazor,5.0,20.0
56313,11.0,128.0,syncorazor,5.0,20.0
56314,118.0,128.0,syncorazor,5.0,20.0
56315,67.0,128.0,syncorazor,5.0,20.0
56316,109.0,128.0,syncorazor,5.0,20.0
56317,107.0,128.0,syncorazor,5.0,20.0
56318,20.0,128.0,syncorazor,5.0,20.0
56319,67.0,128.0,syncorazor,5.0,20.0
56320,83.0,128.0,syncorazor,5.0,20.0
56321,118.0,128.0,syncorazor,5.0,20.0
56322,56.0,128.0,syncorazor,5.0,20.0
56323,16.0,128.0,syncorazor,5.0,20.0
56324,57.0,128.0,syncorazor,5.0,20.0
56325,56.0,128.0,syncorazor,5.0,20.0
56326,51.0,128.0,syncorazor,5.0,20.0
56327,80.0,128.0,syncorazor,5.0,20.0
56328,80.0,128.0,syncorazor,5.0,20.0
56329,51.0,128.0,syncorazor,5.0,20.0
56330,78.0,128.0,syncorazor,5.0,20.0
56331,118.0,128.0,syncorazor,5.0,20.0
56332,85.0,128.0,syncorazor,5.0,20.0
56333,119.0,128.0,syncorazor,5.0,20.0
56334,82.0,128.0,syncorazor,5.0,20.0
56335,133.0,128.0,syncorazor,5.0,20.0
56336,14.0,128.0,syncorazor,5.0,20.0
56337,87.0,128.0,syncorazor,5.0,20.0
56338,82.0,128.0,syncorazor,5.0,20.0
56339,119.0,128.0,syncorazor,5.0,20.0
56340,131.0,128.0,syncorazor,5.0,20.0
56341,78.0,128.0,syncorazor,5.0,20.0
56342,52.0,128.0,syncorazor,5.0,20.0
56343,69.0,128.0,syncorazor,5.0,20.0
56344,118.0,128.0,syncorazor,5.0,20.0
56345,20.0,128.0,syncorazor,5.0,20.0
56346,70.0,128.0,syncorazor,5.0,20.0
56347,15.0,128.0,syncorazor,5.0,20.0
56348,88.0,128.0,syncorazor,5.0,20.0
56349,121.0,128.0,syncorazor,5.0,20.0
56350,54.0,128.0,syncorazor,5.0,20.0
56351,18.0,128.0,syncorazor,5.0,20.0
56352,133.0,128.0,syncorazor,5.0,20.0
56353,86.0,128.0,syncorazor,5.0,20.0
56354,133.0,128.0,syncorazor,5.0,20.0
56355,81.0,128.0,syncorazor,5.0,20.0
56356,21.0,128.0,syncorazor,5.0,20.0
56357,11.0,128.0,syncorazor,5.0,20.0
56358,50.0,128.0,syncorazor,5.0,20.0
56359,81.0,128.0,syncorazor,5.0,20.0
56360,67.0,128.0,syncorazor,5.0,20.0
56361,123.0,128.0,syncorazor,5.0,20.0
56362,68.0,128.0,syncorazor,5.0,20.0
56363,67.0,128.0,syncorazor,5.0,20.0
56364,52.0,128.0,syncorazor,5.0,20.0
56365,80.0,128.0,syncorazor,5.0,20.0
56366,18.0,128.0,syncorazor,5.0,20.0
56367,82.0,128.0,syncorazor,5.0,20.0
56368,52.0,128.0,syncorazor,5.0,20.0
56369,118.0,128.0,syncorazor,5.0,20.0
56370,81.0,128.0,syncorazor,5.0,20.0
56371,58.0,128.0,syncorazor,5.0,20.0
56372,87.0,128.0,syncorazor,5.0,20.0
56373,54.0,128.0,syncorazor,5.0,20.0
56374,15.0,128.0,syncorazor,5.0,20.0
56375,16.0,128.0,syncorazor,5.0,20.0
56376,83.0,128.0,syncorazor,5.0,20.0
56377,51.0,128.0,syncorazor,5.0,20.0
56378,20.0,128.0,syncorazor,5.0,20.0
56379,130.0,128.0,syncorazor,5.0,20.0
56380,16.0,128.0,syncorazor,5.0,20.0
56381,50.0,128.0,syncorazor,5.0,20.0
56382,18.0,128.0,syncorazor,5.0,20.0
56383,14.0,128.0,syncorazor,5.0,20.0
56384,78.0,128.0,syncorazor,5.0,20.0
56385,86.0,128.0,syncorazor,5.0,20.0
56386,119.0,128.0,syncorazor,5.0,20.0
56387,19.0,128.0,syncorazor,5.0,20.0
56388,131.0,128.0,syncorazor,5.0,20.0
56389,20.0,128.0,syncorazor,5.0,20.0
56390,118.0,128.0,syncorazor,5.0,20.0
56391,21.0,128.0,syncorazor,5.0,20.0
56392,109.0,128.0,syncorazor,5.0,20.0
56393,53.0,128.0,syncorazor,5.0,20.0
56394,18.0,128.0,syncorazor,5.0,20.0
56395,58.0,128.0,syncorazor,5.0,20.0
56396,129.0,128.0,syncorazor,5.0,20.0
56397,82.0,128.0,syncorazor,5.0,20.0
56398,51.0,128.0,syncorazor,5.0,20.0
56399,67.0,128.0,syncorazor,5.0,20.0
56400,15.0,128.0,syncorazor,5.0,20.0
56401,50.0,128.0,syncorazor,5.0,20.0
56402,14.0,128.0,syncorazor,5.0,20.0
56403,88.0,128.0,syncorazor,5.0,20.0
56404,108.0,128.0,syncorazor,5.0,20.0
56405,106.0,128.0,syncorazor,5.0,20.0
56406,56.0,128.0,syncorazor,5.0,20.0
56407,80.0,128.0,syncorazor,5.0,20.0
56408,80.0,128.0,syncorazor,5.0,20.0
56409,81.0,128.0,syncorazor,5.0,20.0
56410,133.0,128.0,syncorazor,5.0,20.0
56411,82.0,128.0,syncorazor,5.0,20.0
56412,119.0,128.0,syncorazor,5.0,20.0
56413,58.0,128.0,syncorazor,5.0,20.0
56414,58.0,128.0,syncorazor,5.0,20.0
56415,120.0,128.0,syncorazor,5.0,20.0
56416,88.0,128.0,syncorazor,5.0,20.0
56417,11.0,128.0,syncorazor,5.0,20.0
56418,12.0,128.0,syncorazor,5.0,20.0
56419,52.0,128.0,syncorazor,5.0,20.0
56420,134.0,128.0,syncorazor,5.0,20.0
56421,52.0,128.0,syncorazor,5.0,20.0
56422,52.0,128.0,syncorazor,5.0,20.0
56423,52.0,128.0,syncorazor,5.0,20.0
56424,65.0,128.0,syncorazor,5.0,20.0
56425,79.0,128.0,syncorazor,5.0,20.0
56426,107.0,128.0,syncorazor,5.0,20.0
56427,119.0,128.0,syncorazor,5.0,20.0
56428,53.0,128.0,syncorazor,5.0,20.0
56429,120.0,128.0,syncorazor,5.0,20.0
56430,118.0,128.0,syncorazor,5.0,20.0
56431,120.0,128.0,syncorazor,5.0,20.0
56432,13.0,128.0,syncorazor,5.0,20.0
56433,108.0,128.0,syncorazor,5.0,20.0
56434,119.0,128.0,syncorazor,5.0,20.0
56435,52.0,128.0,syncorazor,5.0,20.0
56436,108.0,128.0,syncorazor,5.0,20.0
56437,19.0,128.0,syncorazor,5.0,20.0
56438,57.0,128.0,syncorazor,5.0,20.0
56439,107.0,128.0,syncorazor,5.0,20.0
56440,21.0,128.0,syncorazor,5.0,20.0
56441,117.0,128.0,syncorazor,5.0,20.0
56442,65.0,128.0,syncorazor,5.0,20.0
56443,107.0,128.0,syncorazor,5.0,20.0
56444,109.0,128.0,syncorazor,5.0,20.0
56445,18.0,128.0,syncorazor,5.0,20.0
56446,69.0,128.0,syncorazor,5.0,20.0
56447,86.0,128.0,syncorazor,5.0,20.0
56448,117.0,128.0,syncorazor,5.0,20.0
56449,56.0,128.0,syncorazor,5.0,20.0
56450,15.0,128.0,syncorazor,5.0,20.0
56451,58.0,128.0,syncorazor,5.0,20.0
56452,56.0,128.0,syncorazor,5.0,20.0
56453,52.0,128.0,syncorazor,5.0,20.0
56454,83.0,128.0,syncorazor,5.0,20.0
56455,80.0,128.0,syncorazor,5.0,20.0
56456,53.0,128.0,syncorazor,5.0,20.0
56457,79.0,128.0,syncorazor,5.0,20.0
56458,119.0,128.0,syncorazor,5.0,20.0
56459,89.0,128.0,syncorazor,5.0,20.0
56460,119.0,128.0,syncorazor,5.0,20.0
56461,80.0,128.0,syncorazor,5.0,20.0
56462,127.0,128.0,syncorazor,5.0,20.0
56463,18.0,128.0,syncorazor,5.0,20.0
56464,83.0,128.0,syncorazor,5.0,20.0
56465,78.0,128.0,syncorazor,5.0,20.0
56466,118.0,128.0,syncorazor,5.0,20.0
56467,132.0,128.0,syncorazor,5.0,20.0
56468,78.0,128.0,syncorazor,5.0,20.0
56469,54.0,128.0,syncorazor,5.0,20.0
56470,68.0,128.0,syncorazor,5.0,20.0
56471,119.0,128.0,syncorazor,5.0,20.0
56472,24.0,128.0,syncorazor,5.0,20.0
56473,65.0,128.0,syncorazor,5.0,20.0
56474,12.0,128.0,syncorazor,5.0,20.0
56475,89.0,128.0,syncorazor,5.0,20.0
56476,120.0,128.0,syncorazor,5.0,20.0
56477,54.0,128.0,syncorazor,5.0,20.0
56478,24.0,128.0,syncorazor,5.0,20.0
56479,130.0,128.0,syncorazor,5.0,20.0
56480,88.0,128.0,syncorazor,5.0,20.0
56481,127.0,128.0,syncorazor,5.0,20.0
56482,81.0,128.0,syncorazor,5.0,20.0
56483,22.0,128.0,syncorazor,5.0,20.0
56484,14.0,128.0,syncorazor,5.0,20.0
56485,55.0,128.0,syncorazor,5.0,20.0
56486,82.0,128.0,syncorazor,5.0,20.0
56487,68.0,128.0,syncorazor,5.0,20.0
56488,119.0,128.0,syncorazor,5.0,20.0
56489,70.0,128.0,syncorazor,5.0,20.0
56490,68.0,128.0,syncorazor,5.0,20.0
56491,55.0,128.0,syncorazor,5.0,20.0
56492,81.0,128.0,syncorazor,5.0,20.0
56493,22.0,128.0,syncorazor,5.0,20.0
56494,84.0,128.0,syncorazor,5.0,20.0
56495,53.0,128.0,syncorazor,5.0,20.0
56496,121.0,128.0,syncorazor,5.0,20.0
56497,83.0,128.0,syncorazor,5.0,20.0
56498,57.0,128.0,syncorazor,5.0,20.0
56499,89.0,128.0,syncorazor,5.0,20.0
56500,53.0,128.0,syncorazor,5.0,20.0
56501,24.0,128.0,syncorazor,5.0,20.0
56502,23.0,128.0,syncorazor,5.0,20.0
56503,82.0,128.0,syncorazor,5.0,20.0
56504,54.0,128.0,syncorazor,5.0,20.0
56505,23.0,128.0,syncorazor,5.0,20.0
56506,130.0,128.0,syncorazor,5.0,20.0
56507,10.0,128.0,syncorazor,5.0,20.0
56508,54.0,128.0,syncorazor,5.0,20.0
56509,18.0,128.0,syncorazor,5.0,20.0
56510,11.0,128.0,syncorazor,5.0,20.0
56511,81.0,128.0,syncorazor,5.0,20.0
56512,87.0,128.0,syncorazor,5.0,20.0
56513,118.0,128.0,syncorazor,5.0,20.0
56514,19.0,128.0,syncorazor,5.0,20.0
56515,131.0,128.0,syncorazor,5.0,20.0
56516,19.0,128.0,syncorazor,5.0,20.0
56517,120.0,128.0,syncorazor,5.0,20.0
56518,23.0,128.0,syncorazor,5.0,20.0
56519,109.0,128.0,syncorazor,5.0,20.0
56520,55.0,128.0,syncorazor,5.0,20.0
56521,19.0,128.0,syncorazor,5.0,20.0
56522,57.0,128.0,syncorazor,5.0,20.0
56523,131.0,128.0,syncorazor,5.0,20.0
56524,83.0,128.0,syncorazor,5.0,20.0
56525,54.0,128.0,syncorazor,5.0,20.0
56526,68.0,128.0,syncorazor,5.0,20.0
56527,18.0,128.0,syncorazor,5.0,20.0
56528,53.0,128.0,syncorazor,5.0,20.0
56529,6.0,128.0,syncorazor,5.0,20.0
56530,89.0,128.0,syncorazor,5.0,20.0
56531,109.0,128.0,syncorazor,5.0,20.0
56532,111.0,128.0,syncorazor,5.0,20.0
56533,59.0,128.0,syncorazor,5.0,20.0
56534,84.0,128.0,syncorazor,5.0,20.0
56535,83.0,128.0,syncorazor,5.0,20.0
56536,84.0,128.0,syncorazor,5.0,20.0
56537,130.0,128.0,syncorazor,5.0,20.0
56538,84.0,128.0,syncorazor,5.0,20.0
56539,120.0,128.0,syncorazor,5.0,20.0
56540,58.0,128.0,syncorazor,5.0,20.0
56541,59.0,128.0,syncorazor,5.0,20.0
56542,120.0,128.0,syncorazor,5.0,20.0
56543,86.0,128.0,syncorazor,5.0,20.0
56544,12.0,128.0,syncorazor,5.0,20.0
56545,12.0,128.0,syncorazor,5.0,20.0
56546,53.0,128.0,syncorazor,5.0,20.0
56547,132.0,128.0,syncorazor,5.0,20.0
56548,53.0,128.0,syncorazor,5.0,20.0
56549,51.0,128.0,syncorazor,5.0,20.0
56550,56.0,128.0,syncorazor,5.0,20.0
56551,69.0,128.0,syncorazor,5.0,20.0
56552,83.0,128.0,syncorazor,5.0,20.0
56553,107.0,128.0,syncorazor,5.0,20.0
56554,120.0,128.0,syncorazor,5.0,20.0
56555,52.0,128.0,syncorazor,5.0,20.0
56556,121.0,128.0,syncorazor,5.0,20.0
56557,115.0,128.0,syncorazor,5.0,20.0
56558,114.0,128.0,syncorazor,5.0,20.0
56559,10.0,128.0,syncorazor,5.0,20.0
56560,111.0,128.0,syncorazor,5.0,20.0
56561,118.0,128.0,syncorazor,5.0,20.0
56562,55.0,128.0,syncorazor,5.0,20.0
56563,108.0,128.0,syncorazor,5.0,20.0
56564,16.0,128.0,syncorazor,5.0,20.0
56565,59.0,128.0,syncorazor,5.0,20.0
56566,109.0,128.0,syncorazor,5.0,20.0
56567,15.0,128.0,syncorazor,5.0,20.0
56568,119.0,128.0,syncorazor,5.0,20.0
56569,66.0,128.0,syncorazor,5.0,20.0
56570,112.0,128.0,syncorazor,5.0,20.0
56571,108.0,128.0,syncorazor,5.0,20.0
56572,23.0,128.0,syncorazor,5.0,20.0
56573,67.0,128.0,syncorazor,5.0,20.0
56574,85.0,128.0,syncorazor,5.0,20.0
56575,120.0,128.0,syncorazor,5.0,20.0
56576,60.0,128.0,syncorazor,5.0,20.0
56577,19.0,128.0,syncorazor,5.0,20.0
56578,54.0,128.0,syncorazor,5.0,20.0
56579,59.0,128.0,syncorazor,5.0,20.0
56580,55.0,128.0,syncorazor,5.0,20.0
56581,84.0,128.0,syncorazor,5.0,20.0
56582,81.0,128.0,syncorazor,5.0,20.0
56583,51.0,128.0,syncorazor,5.0,20.0
56584,80.0,128.0,syncorazor,5.0,20.0
56585,118.0,128.0,syncorazor,5.0,20.0
56586,88.0,128.0,syncorazor,5.0,20.0
56587,117.0,128.0,syncorazor,5.0,20.0
56588,83.0,128.0,syncorazor,5.0,20.0
56589,133.0,128.0,syncorazor,5.0,20.0
56590,15.0,128.0,syncorazor,5.0,20.0
56591,88.0,128.0,syncorazor,5.0,20.0
56592,83.0,128.0,syncorazor,5.0,20.0
56593,123.0,128.0,syncorazor,5.0,20.0
56594,129.0,128.0,syncorazor,5.0,20.0
56595,81.0,128.0,syncorazor,5.0,20.0
56596,55.0,128.0,syncorazor,5.0,20.0
56597,72.0,128.0,syncorazor,5.0,20.0
56598,120.0,128.0,syncorazor,5.0,20.0
56599,21.0,128.0,syncorazor,5.0,20.0
56600,75.0,128.0,syncorazor,5.0,20.0
56601,15.0,128.0,syncorazor,5.0,20.0
56602,82.0,128.0,syncorazor,5.0,20.0
56603,118.0,128.0,syncorazor,5.0,20.0
56604,49.0,128.0,syncorazor,5.0,20.0
56605,23.0,128.0,syncorazor,5.0,20.0
56606,128.0,128.0,syncorazor,5.0,20.0
56607,85.0,128.0,syncorazor,5.0,20.0
56608,130.0,128.0,syncorazor,5.0,20.0
56609,84.0,128.0,syncorazor,5.0,20.0
56610,21.0,128.0,syncorazor,5.0,20.0
56611,13.0,128.0,syncorazor,5.0,20.0
56612,52.0,128.0,syncorazor,5.0,20.0
56613,80.0,128.0,syncorazor,5.0,20.0
56614,76.0,128.0,syncorazor,5.0,20.0
56615,120.0,128.0,syncorazor,5.0,20.0
56616,75.0,128.0,syncorazor,5.0,20.0
56617,73.0,128.0,syncorazor,5.0,20.0
56618,53.0,128.0,syncorazor,5.0,20.0
56619,80.0,128.0,syncorazor,5.0,20.0
56620,20.0,128.0,syncorazor,5.0,20.0
56621,85.0,128.0,syncorazor,5.0,20.0
56622,52.0,128.0,syncorazor,5.0,20.0
56623,120.0,128.0,syncorazor,5.0,20.0
56624,84.0,128.0,syncorazor,5.0,20.0
56625,58.0,128.0,syncorazor,5.0,20.0
56626,87.0,128.0,syncorazor,5.0,20.0
56627,55.0,128.0,syncorazor,5.0,20.0
56628,21.0,128.0,syncorazor,5.0,20.0
56629,20.0,128.0,syncorazor,5.0,20.0
56630,84.0,128.0,syncorazor,5.0,20.0
56631,50.0,128.0,syncorazor,5.0,20.0
56632,18.0,128.0,syncorazor,5.0,20.0
56633,130.0,128.0,syncorazor,5.0,20.0
56634,15.0,128.0,syncorazor,5.0,20.0
56635,54.0,128.0,syncorazor,5.0,20.0
56636,20.0,128.0,syncorazor,5.0,20.0
56637,14.0,128.0,syncorazor,5.0,20.0
56638,80.0,128.0,syncorazor,5.0,20.0
56639,88.0,128.0,syncorazor,5.0,20.0
56640,118.0,128.0,syncorazor,5.0,20.0
56641,13.0,128.0,syncorazor,5.0,20.0
56642,131.0,128.0,syncorazor,5.0,20.0
56643,22.0,128.0,syncorazor,5.0,20.0
56644,116.0,128.0,syncorazor,5.0,20.0
56645,22.0,128.0,syncorazor,5.0,20.0
56646,110.0,128.0,syncorazor,5.0,20.0
56647,52.0,128.0,syncorazor,5.0,20.0
56648,21.0,128.0,syncorazor,5.0,20.0
56649,56.0,128.0,syncorazor,5.0,20.0
56650,131.0,128.0,syncorazor,5.0,20.0
56651,85.0,128.0,syncorazor,5.0,20.0
56652,55.0,128.0,syncorazor,5.0,20.0
